loss,config,halt_threshold,n_sup,split,epoch,step,count,val_acc,note
geomean,halt-0,0.0,5,val,70,4,0,98.54,
geomean,halt-0,0.0,5,val,70,5,0,98.54,includes never-halted
geomean,halt-0,0.0,5,train,80,1,44435,95.90,
geomean,halt-0,0.0,5,train,80,2,92,95.90,
geomean,halt-0,0.0,5,train,80,3,11,95.90,
geomean,halt-0,0.0,5,train,80,4,2,95.90,
geomean,halt-0,0.0,5,train,80,5,460,95.90,includes never-halted
geomean,halt-0,0.0,5,val,80,1,5000,95.90,
geomean,halt-0,0.0,5,val,80,2,0,95.90,
geomean,halt-0,0.0,5,val,80,3,0,95.90,
geomean,halt-0,0.0,5,val,80,4,0,95.90,
geomean,halt-0,0.0,5,val,80,5,0,95.90,includes never-halted
geomean,halt-0,0.0,5,train,90,1,45000,99.64,
geomean,halt-0,0.0,5,train,90,2,0,99.64,
geomean,halt-0,0.0,5,train,90,3,0,99.64,
geomean,halt-0,0.0,5,train,90,4,0,99.64,
geomean,halt-0,0.0,5,train,90,5,0,99.64,includes never-halted
geomean,halt-0,0.0,5,val,90,1,5000,99.64,
geomean,halt-0,0.0,5,val,90,2,0,99.64,
geomean,halt-0,0.0,5,val,90,3,0,99.64,
geomean,halt-0,0.0,5,val,90,4,0,99.64,
geomean,halt-0,0.0,5,val,90,5,0,99.64,includes never-halted
geomean,halt-1.5,1.5,5,train,0,1,0,0.10,
geomean,halt-1.5,1.5,5,train,0,2,0,0.10,
geomean,halt-1.5,1.5,5,train,0,3,0,0.10,
geomean,halt-1.5,1.5,5,train,0,4,0,0.10,
geomean,halt-1.5,1.5,5,train,0,5,45000,0.10,includes never-halted
geomean,halt-1.5,1.5,5,val,0,1,0,0.10,
geomean,halt-1.5,1.5,5,val,0,2,0,0.10,
geomean,halt-1.5,1.5,5,val,0,3,0,0.10,
geomean,halt-1.5,1.5,5,val,0,4,0,0.10,
geomean,halt-1.5,1.5,5,val,0,5,5000,0.10,includes never-halted
geomean,halt-1.5,1.5,5,train,10,1,0,7.44,
geomean,halt-1.5,1.5,5,train,10,2,0,7.44,
geomean,halt-1.5,1.5,5,train,10,3,0,7.44,
geomean,halt-1.5,1.5,5,train,10,4,0,7.44,
geomean,halt-1.5,1.5,5,train,10,5,45000,7.44,includes never-halted
geomean,halt-1.5,1.5,5,val,10,1,0,7.44,
geomean,halt-1.5,1.5,5,val,10,2,0,7.44,
geomean,halt-1.5,1.5,5,val,10,3,0,7.44,
geomean,halt-1.5,1.5,5,val,10,4,0,7.44,
geomean,halt-1.5,1.5,5,val,10,5,5000,7.44,includes never-halted
geomean,halt-1.5,1.5,5,train,20,1,0,7.66,
geomean,halt-1.5,1.5,5,train,20,2,0,7.66,
geomean,halt-1.5,1.5,5,train,20,3,0,7.66,
geomean,halt-1.5,1.5,5,train,20,4,0,7.66,
geomean,halt-1.5,1.5,5,train,20,5,45000,7.66,includes never-halted
geomean,halt-1.5,1.5,5,val,20,1,0,7.66,
geomean,halt-1.5,1.5,5,val,20,2,0,7.66,
geomean,halt-1.5,1.5,5,val,20,3,0,7.66,
geomean,halt-1.5,1.5,5,val,20,4,0,7.66,
geomean,halt-1.5,1.5,5,val,20,5,5000,7.66,includes never-halted
geomean,halt-1.5,1.5,5,train,30,1,0,13.24,
geomean,halt-1.5,1.5,5,train,30,2,0,13.24,
geomean,halt-1.5,1.5,5,train,30,3,0,13.24,
geomean,halt-1.5,1.5,5,train,30,4,0,13.24,
geomean,halt-1.5,1.5,5,train,30,5,45000,13.24,includes never-halted
geomean,halt-1.5,1.5,5,val,30,1,0,13.24,
geomean,halt-1.5,1.5,5,val,30,2,0,13.24,
geomean,halt-1.5,1.5,5,val,30,3,0,13.24,
geomean,halt-1.5,1.5,5,val,30,4,0,13.24,
geomean,halt-1.5,1.5,5,val,30,5,5000,13.24,includes never-halted
geomean,halt-1.5,1.5,5,train,40,1,33650,78.28,
geomean,halt-1.5,1.5,5,train,40,2,3240,78.28,
geomean,halt-1.5,1.5,5,train,40,3,243,78.28,
geomean,halt-1.5,1.5,5,train,40,4,41,78.28,
geomean,halt-1.5,1.5,5,train,40,5,7826,78.28,includes never-halted
geomean,halt-1.5,1.5,5,val,40,1,4070,78.28,
geomean,halt-1.5,1.5,5,val,40,2,274,78.28,
geomean,halt-1.5,1.5,5,val,40,3,22,78.28,
geomean,halt-1.5,1.5,5,val,40,4,1,78.28,
geomean,halt-1.5,1.5,5,val,40,5,633,78.28,includes never-halted
geomean,halt-1.5,1.5,5,train,50,1,37104,78.04,
geomean,halt-1.5,1.5,5,train,50,2,1233,78.04,
geomean,halt-1.5,1.5,5,train,50,3,126,78.04,
geomean,halt-1.5,1.5,5,train,50,4,27,78.04,
geomean,halt-1.5,1.5,5,train,50,5,6510,78.04,includes never-halted
geomean,halt-1.5,1.5,5,val,50,1,4497,78.04,
geomean,halt-1.5,1.5,5,val,50,2,89,78.04,
geomean,halt-1.5,1.5,5,val,50,3,3,78.04,
geomean,halt-1.5,1.5,5,val,50,4,1,78.04,
geomean,halt-1.5,1.5,5,val,50,5,410,78.04,includes never-halted
geomean,halt-1.5,1.5,5,train,60,1,44998,96.24,
geomean,halt-1.5,1.5,5,train,60,2,2,96.24,
geomean,halt-1.5,1.5,5,train,60,3,0,96.24,
geomean,halt-1.5,1.5,5,train,60,4,0,96.24,
geomean,halt-1.5,1.5,5,train,60,5,0,96.24,includes never-halted
geomean,halt-1.5,1.5,5,val,60,1,5000,96.24,
geomean,halt-1.5,1.5,5,val,60,2,0,96.24,
geomean,halt-1.5,1.5,5,val,60,3,0,96.24,
geomean,halt-1.5,1.5,5,val,60,4,0,96.24,
geomean,halt-1.5,1.5,5,val,60,5,0,96.24,includes never-halted
geomean,halt-1.5,1.5,5,train,70,1,40130,86.12,
geomean,halt-1.5,1.5,5,train,70,2,988,86.12,
geomean,halt-1.5,1.5,5,train,70,3,136,86.12,
geomean,halt-1.5,1.5,5,train,70,4,15,86.12,
geomean,halt-1.5,1.5,5,train,70,5,3731,86.12,includes never-halted
geomean,halt-1.5,1.5,5,val,70,1,4685,86.12,
geomean,halt-1.5,1.5,5,val,70,2,73,86.12,
geomean,halt-1.5,1.5,5,val,70,3,10,86.12,
geomean,halt-1.5,1.5,5,val,70,4,2,86.12,
geomean,halt-1.5,1.5,5,val,70,5,230,86.12,includes never-halted
geomean,halt-1.5,1.5,5,train,80,1,39405,89.16,
geomean,halt-1.5,1.5,5,train,80,2,620,89.16,
geomean,halt-1.5,1.5,5,train,80,3,67,89.16,
geomean,halt-1.5,1.5,5,train,80,4,10,89.16,
geomean,halt-1.5,1.5,5,train,80,5,4898,89.16,includes never-halted
geomean,halt-1.5,1.5,5,val,80,1,4939,89.16,
geomean,halt-1.5,1.5,5,val,80,2,25,89.16,
geomean,halt-1.5,1.5,5,val,80,3,0,89.16,
geomean,halt-1.5,1.5,5,val,80,4,2,89.16,
geomean,halt-1.5,1.5,5,val,80,5,34,89.16,includes never-halted
geomean,halt-1.5,1.5,5,train,90,1,44998,98.64,
geomean,halt-1.5,1.5,5,train,90,2,1,98.64,
geomean,halt-1.5,1.5,5,train,90,3,0,98.64,
geomean,halt-1.5,1.5,5,train,90,4,0,98.64,
geomean,halt-1.5,1.5,5,train,90,5,1,98.64,includes never-halted
geomean,halt-1.5,1.5,5,val,90,1,5000,98.64,
geomean,halt-1.5,1.5,5,val,90,2,0,98.64,
geomean,halt-1.5,1.5,5,val,90,3,0,98.64,
geomean,halt-1.5,1.5,5,val,90,4,0,98.64,
geomean,halt-1.5,1.5,5,val,90,5,0,98.64,includes never-halted
geomean,halt-3.0,3.0,5,train,0,1,0,0.06,
geomean,halt-3.0,3.0,5,train,0,2,0,0.06,
geomean,halt-3.0,3.0,5,train,0,3,0,0.06,
geomean,halt-3.0,3.0,5,train,0,4,0,0.06,
geomean,halt-3.0,3.0,5,train,0,5,45000,0.06,includes never-halted
geomean,halt-3.0,3.0,5,val,0,1,0,0.06,
geomean,halt-3.0,3.0,5,val,0,2,0,0.06,
geomean,halt-3.0,3.0,5,val,0,3,0,0.06,
geomean,halt-3.0,3.0,5,val,0,4,0,0.06,
geomean,halt-3.0,3.0,5,val,0,5,5000,0.06,includes never-halted
geomean,halt-3.0,3.0,5,train,10,1,0,7.34,
geomean,halt-3.0,3.0,5,train,10,2,0,7.34,
geomean,halt-3.0,3.0,5,train,10,3,0,7.34,
geomean,halt-3.0,3.0,5,train,10,4,0,7.34,
geomean,halt-3.0,3.0,5,train,10,5,45000,7.34,includes never-halted
geomean,halt-3.0,3.0,5,val,10,1,0,7.34,
geomean,halt-3.0,3.0,5,val,10,2,0,7.34,
geomean,halt-3.0,3.0,5,val,10,3,0,7.34,
geomean,halt-3.0,3.0,5,val,10,4,0,7.34,
geomean,halt-3.0,3.0,5,val,10,5,5000,7.34,includes never-halted
geomean,halt-3.0,3.0,5,train,20,1,0,8.54,
geomean,halt-3.0,3.0,5,train,20,2,0,8.54,
geomean,halt-3.0,3.0,5,train,20,3,0,8.54,
geomean,halt-3.0,3.0,5,train,20,4,0,8.54,
geomean,halt-3.0,3.0,5,train,20,5,45000,8.54,includes never-halted
geomean,halt-3.0,3.0,5,val,20,1,0,8.54,
geomean,halt-3.0,3.0,5,val,20,2,0,8.54,
geomean,halt-3.0,3.0,5,val,20,3,0,8.54,
geomean,halt-3.0,3.0,5,val,20,4,0,8.54,
geomean,halt-3.0,3.0,5,val,20,5,5000,8.54,includes never-halted
geomean,halt-3.0,3.0,5,train,30,1,14,75.18,
geomean,halt-3.0,3.0,5,train,30,2,167,75.18,
geomean,halt-3.0,3.0,5,train,30,3,14,75.18,
geomean,halt-3.0,3.0,5,train,30,4,4,75.18,
geomean,halt-3.0,3.0,5,train,30,5,44801,75.18,includes never-halted
geomean,halt-3.0,3.0,5,val,30,1,0,75.18,
geomean,halt-3.0,3.0,5,val,30,2,6,75.18,
geomean,halt-3.0,3.0,5,val,30,3,0,75.18,
geomean,halt-3.0,3.0,5,val,30,4,1,75.18,
geomean,halt-3.0,3.0,5,val,30,5,4993,75.18,includes never-halted
geomean,halt-3.0,3.0,5,train,40,1,12605,87.70,
geomean,halt-3.0,3.0,5,train,40,2,9474,87.70,
geomean,halt-3.0,3.0,5,train,40,3,656,87.70,
geomean,halt-3.0,3.0,5,train,40,4,106,87.70,
geomean,halt-3.0,3.0,5,train,40,5,22159,87.70,includes never-halted
geomean,halt-3.0,3.0,5,val,40,1,2099,87.70,
geomean,halt-3.0,3.0,5,val,40,2,1013,87.70,
geomean,halt-3.0,3.0,5,val,40,3,67,87.70,
geomean,halt-3.0,3.0,5,val,40,4,15,87.70,
geomean,halt-3.0,3.0,5,val,40,5,1806,87.70,includes never-halted
geomean,halt-3.0,3.0,5,train,50,1,21834,92.72,
geomean,halt-3.0,3.0,5,train,50,2,7044,92.72,
geomean,halt-3.0,3.0,5,train,50,3,486,92.72,
geomean,halt-3.0,3.0,5,train,50,4,100,92.72,
geomean,halt-3.0,3.0,5,train,50,5,15536,92.72,includes never-halted
geomean,halt-3.0,3.0,5,val,50,1,2317,92.72,
geomean,halt-3.0,3.0,5,val,50,2,1052,92.72,
geomean,halt-3.0,3.0,5,val,50,3,64,92.72,
geomean,halt-3.0,3.0,5,val,50,4,12,92.72,
geomean,halt-3.0,3.0,5,val,50,5,1555,92.72,includes never-halted
geomean,halt-3.0,3.0,5,train,60,1,26030,91.72,
geomean,halt-3.0,3.0,5,train,60,2,6598,91.72,
geomean,halt-3.0,3.0,5,train,60,3,436,91.72,
geomean,halt-3.0,3.0,5,train,60,4,96,91.72,
geomean,halt-3.0,3.0,5,train,60,5,11840,91.72,includes never-halted
geomean,halt-3.0,3.0,5,val,60,1,3135,91.72,
geomean,halt-3.0,3.0,5,val,60,2,690,91.72,
geomean,halt-3.0,3.0,5,val,60,3,57,91.72,
geomean,halt-3.0,3.0,5,val,60,4,10,91.72,
geomean,halt-3.0,3.0,5,val,60,5,1108,91.72,includes never-halted
geomean,halt-3.0,3.0,5,train,70,1,29668,88.92,
geomean,halt-3.0,3.0,5,train,70,2,5360,88.92,
geomean,halt-3.0,3.0,5,train,70,3,340,88.92,
geomean,halt-3.0,3.0,5,train,70,4,60,88.92,
geomean,halt-3.0,3.0,5,train,70,5,9572,88.92,includes never-halted
geomean,halt-3.0,3.0,5,val,70,1,1480,88.92,
geomean,halt-3.0,3.0,5,val,70,2,685,88.92,
geomean,halt-3.0,3.0,5,val,70,3,67,88.92,
geomean,halt-3.0,3.0,5,val,70,4,8,88.92,
geomean,halt-3.0,3.0,5,val,70,5,2760,88.92,includes never-halted
geomean,halt-3.0,3.0,5,train,80,1,31798,92.54,
geomean,halt-3.0,3.0,5,train,80,2,4344,92.54,
geomean,halt-3.0,3.0,5,train,80,3,311,92.54,
geomean,halt-3.0,3.0,5,train,80,4,60,92.54,
geomean,halt-3.0,3.0,5,train,80,5,8487,92.54,includes never-halted
geomean,halt-3.0,3.0,5,val,80,1,3816,92.54,
geomean,halt-3.0,3.0,5,val,80,2,381,92.54,
geomean,halt-3.0,3.0,5,val,80,3,24,92.54,
geomean,halt-3.0,3.0,5,val,80,4,3,92.54,
geomean,halt-3.0,3.0,5,val,80,5,776,92.54,includes never-halted
geomean,halt-3.0,3.0,5,train,90,1,36008,95.54,
geomean,halt-3.0,3.0,5,train,90,2,2479,95.54,
geomean,halt-3.0,3.0,5,train,90,3,180,95.54,
geomean,halt-3.0,3.0,5,train,90,4,23,95.54,
geomean,halt-3.0,3.0,5,train,90,5,6310,95.54,includes never-halted
geomean,halt-3.0,3.0,5,val,90,1,3748,95.54,
geomean,halt-3.0,3.0,5,val,90,2,426,95.54,
geomean,halt-3.0,3.0,5,val,90,3,35,95.54,
geomean,halt-3.0,3.0,5,val,90,4,5,95.54,
geomean,halt-3.0,3.0,5,val,90,5,786,95.54,includes never-halted
geomean,nsup-1,0.0,1,train,0,1,45000,0.04,includes never-halted
geomean,nsup-1,0.0,1,val,0,1,5000,0.04,includes never-halted
geomean,nsup-1,0.0,1,train,10,1,45000,6.86,includes never-halted
geomean,nsup-1,0.0,1,val,10,1,5000,6.86,includes never-halted
geomean,nsup-1,0.0,1,train,20,1,45000,8.18,includes never-halted
geomean,nsup-1,0.0,1,val,20,1,5000,8.18,includes never-halted
geomean,nsup-1,0.0,1,train,30,1,45000,68.76,includes never-halted
geomean,nsup-1,0.0,1,val,30,1,5000,68.76,includes never-halted
geomean,nsup-1,0.0,1,train,40,1,45000,97.74,includes never-halted
geomean,nsup-1,0.0,1,val,40,1,5000,97.74,includes never-halted
geomean,nsup-1,0.0,1,train,50,1,45000,96.70,includes never-halted
geomean,nsup-1,0.0,1,val,50,1,5000,96.70,includes never-halted
geomean,nsup-1,0.0,1,train,60,1,45000,95.82,includes never-halted
geomean,nsup-1,0.0,1,val,60,1,5000,95.82,includes never-halted
geomean,nsup-1,0.0,1,train,70,1,45000,98.76,includes never-halted
geomean,nsup-1,0.0,1,val,70,1,5000,98.76,includes never-halted
geomean,nsup-1,0.0,1,train,80,1,45000,98.84,includes never-halted
geomean,nsup-1,0.0,1,val,80,1,5000,98.84,includes never-halted
geomean,nsup-1,0.0,1,train,90,1,45000,99.10,includes never-halted
geomean,nsup-1,0.0,1,val,90,1,5000,99.10,includes never-halted
geomean,nsup-16,0.0,16,train,0,1,0,0.04,
geomean,nsup-16,0.0,16,train,0,2,0,0.04,
geomean,nsup-16,0.0,16,train,0,3,0,0.04,
geomean,nsup-16,0.0,16,train,0,4,0,0.04,
geomean,nsup-16,0.0,16,train,0,5,0,0.04,
geomean,nsup-16,0.0,16,train,0,6,0,0.04,
geomean,nsup-16,0.0,16,train,0,7,0,0.04,
geomean,nsup-16,0.0,16,train,0,8,0,0.04,
geomean,nsup-16,0.0,16,train,0,9,0,0.04,
geomean,nsup-16,0.0,16,train,0,10,0,0.04,
geomean,nsup-16,0.0,16,train,0,11,0,0.04,
geomean,nsup-16,0.0,16,train,0,12,0,0.04,
geomean,nsup-16,0.0,16,train,0,13,0,0.04,
geomean,nsup-16,0.0,16,train,0,14,0,0.04,
geomean,nsup-16,0.0,16,train,0,15,0,0.04,
geomean,nsup-16,0.0,16,train,0,16,45000,0.04,includes never-halted
geomean,nsup-16,0.0,16,val,0,1,0,0.04,
geomean,nsup-16,0.0,16,val,0,2,0,0.04,
geomean,nsup-16,0.0,16,val,0,3,0,0.04,
geomean,nsup-16,0.0,16,val,0,4,0,0.04,
geomean,nsup-16,0.0,16,val,0,5,0,0.04,
geomean,nsup-16,0.0,16,val,0,6,0,0.04,
geomean,nsup-16,0.0,16,val,0,7,0,0.04,
geomean,nsup-16,0.0,16,val,0,8,0,0.04,
geomean,nsup-16,0.0,16,val,0,9,0,0.04,
geomean,nsup-16,0.0,16,val,0,10,0,0.04,
geomean,nsup-16,0.0,16,val,0,11,0,0.04,
geomean,nsup-16,0.0,16,val,0,12,0,0.04,
geomean,nsup-16,0.0,16,val,0,13,0,0.04,
geomean,nsup-16,0.0,16,val,0,14,0,0.04,
geomean,nsup-16,0.0,16,val,0,15,0,0.04,
geomean,nsup-16,0.0,16,val,0,16,5000,0.04,includes never-halted
geomean,nsup-16,0.0,16,train,10,1,1758,5.62,
geomean,nsup-16,0.0,16,train,10,2,607,5.62,
geomean,nsup-16,0.0,16,train,10,3,170,5.62,
geomean,nsup-16,0.0,16,train,10,4,58,5.62,
geomean,nsup-16,0.0,16,train,10,5,8,5.62,
geomean,nsup-16,0.0,16,train,10,6,9,5.62,
geomean,nsup-16,0.0,16,train,10,7,4,5.62,
geomean,nsup-16,0.0,16,train,10,8,3,5.62,
geomean,nsup-16,0.0,16,train,10,9,5,5.62,
geomean,nsup-16,0.0,16,train,10,10,1,5.62,
geomean,nsup-16,0.0,16,train,10,11,0,5.62,
geomean,nsup-16,0.0,16,train,10,12,1,5.62,
geomean,nsup-16,0.0,16,train,10,13,1,5.62,
geomean,nsup-16,0.0,16,train,10,14,1,5.62,
geomean,nsup-16,0.0,16,train,10,15,2,5.62,
geomean,nsup-16,0.0,16,train,10,16,42372,5.62,includes never-halted
geomean,nsup-16,0.0,16,val,10,1,1247,5.62,
geomean,nsup-16,0.0,16,val,10,2,258,5.62,
geomean,nsup-16,0.0,16,val,10,3,88,5.62,
geomean,nsup-16,0.0,16,val,10,4,26,5.62,
geomean,nsup-16,0.0,16,val,10,5,8,5.62,
geomean,nsup-16,0.0,16,val,10,6,3,5.62,
geomean,nsup-16,0.0,16,val,10,7,2,5.62,
geomean,nsup-16,0.0,16,val,10,8,1,5.62,
geomean,nsup-16,0.0,16,val,10,9,0,5.62,
geomean,nsup-16,0.0,16,val,10,10,0,5.62,
geomean,nsup-16,0.0,16,val,10,11,1,5.62,
geomean,nsup-16,0.0,16,val,10,12,0,5.62,
geomean,nsup-16,0.0,16,val,10,13,0,5.62,
geomean,nsup-16,0.0,16,val,10,14,1,5.62,
geomean,nsup-16,0.0,16,val,10,15,0,5.62,
geomean,nsup-16,0.0,16,val,10,16,3365,5.62,includes never-halted
geomean,nsup-16,0.0,16,train,20,1,29494,6.66,
geomean,nsup-16,0.0,16,train,20,2,2225,6.66,
geomean,nsup-16,0.0,16,train,20,3,260,6.66,
geomean,nsup-16,0.0,16,train,20,4,50,6.66,
geomean,nsup-16,0.0,16,train,20,5,13,6.66,
geomean,nsup-16,0.0,16,train,20,6,4,6.66,
geomean,nsup-16,0.0,16,train,20,7,7,6.66,
geomean,nsup-16,0.0,16,train,20,8,3,6.66,
geomean,nsup-16,0.0,16,train,20,9,1,6.66,
geomean,nsup-16,0.0,16,train,20,10,1,6.66,
geomean,nsup-16,0.0,16,train,20,11,0,6.66,
geomean,nsup-16,0.0,16,train,20,12,1,6.66,
geomean,nsup-16,0.0,16,train,20,13,2,6.66,
geomean,nsup-16,0.0,16,train,20,14,0,6.66,
geomean,nsup-16,0.0,16,train,20,15,1,6.66,
geomean,nsup-16,0.0,16,train,20,16,12938,6.66,includes never-halted
geomean,nsup-16,0.0,16,val,20,1,3671,6.66,
geomean,nsup-16,0.0,16,val,20,2,274,6.66,
geomean,nsup-16,0.0,16,val,20,3,32,6.66,
geomean,nsup-16,0.0,16,val,20,4,7,6.66,
geomean,nsup-16,0.0,16,val,20,5,2,6.66,
geomean,nsup-16,0.0,16,val,20,6,0,6.66,
geomean,nsup-16,0.0,16,val,20,7,1,6.66,
geomean,nsup-16,0.0,16,val,20,8,0,6.66,
geomean,nsup-16,0.0,16,val,20,9,0,6.66,
geomean,nsup-16,0.0,16,val,20,10,0,6.66,
geomean,nsup-16,0.0,16,val,20,11,0,6.66,
geomean,nsup-16,0.0,16,val,20,12,0,6.66,
geomean,nsup-16,0.0,16,val,20,13,0,6.66,
geomean,nsup-16,0.0,16,val,20,14,0,6.66,
geomean,nsup-16,0.0,16,val,20,15,0,6.66,
geomean,nsup-16,0.0,16,val,20,16,1013,6.66,includes never-halted
geomean,nsup-16,0.0,16,train,30,1,34089,7.90,
geomean,nsup-16,0.0,16,train,30,2,1286,7.90,
geomean,nsup-16,0.0,16,train,30,3,160,7.90,
geomean,nsup-16,0.0,16,train,30,4,26,7.90,
geomean,nsup-16,0.0,16,train,30,5,10,7.90,
geomean,nsup-16,0.0,16,train,30,6,3,7.90,
geomean,nsup-16,0.0,16,train,30,7,6,7.90,
geomean,nsup-16,0.0,16,train,30,8,3,7.90,
geomean,nsup-16,0.0,16,train,30,9,1,7.90,
geomean,nsup-16,0.0,16,train,30,10,2,7.90,
geomean,nsup-16,0.0,16,train,30,11,1,7.90,
geomean,nsup-16,0.0,16,train,30,12,1,7.90,
geomean,nsup-16,0.0,16,train,30,13,0,7.90,
geomean,nsup-16,0.0,16,train,30,14,1,7.90,
geomean,nsup-16,0.0,16,train,30,15,0,7.90,
geomean,nsup-16,0.0,16,train,30,16,9411,7.90,includes never-halted
geomean,nsup-16,0.0,16,val,30,1,3424,7.90,
geomean,nsup-16,0.0,16,val,30,2,171,7.90,
geomean,nsup-16,0.0,16,val,30,3,14,7.90,
geomean,nsup-16,0.0,16,val,30,4,2,7.90,
geomean,nsup-16,0.0,16,val,30,5,1,7.90,
geomean,nsup-16,0.0,16,val,30,6,0,7.90,
geomean,nsup-16,0.0,16,val,30,7,0,7.90,
geomean,nsup-16,0.0,16,val,30,8,0,7.90,
geomean,nsup-16,0.0,16,val,30,9,2,7.90,
geomean,nsup-16,0.0,16,val,30,10,0,7.90,
geomean,nsup-16,0.0,16,val,30,11,0,7.90,
geomean,nsup-16,0.0,16,val,30,12,0,7.90,
geomean,nsup-16,0.0,16,val,30,13,0,7.90,
geomean,nsup-16,0.0,16,val,30,14,0,7.90,
geomean,nsup-16,0.0,16,val,30,15,0,7.90,
geomean,nsup-16,0.0,16,val,30,16,1386,7.90,includes never-halted
geomean,nsup-16,0.0,16,train,40,1,37507,9.94,
geomean,nsup-16,0.0,16,train,40,2,933,9.94,
geomean,nsup-16,0.0,16,train,40,3,110,9.94,
geomean,nsup-16,0.0,16,train,40,4,20,9.94,
geomean,nsup-16,0.0,16,train,40,5,9,9.94,
geomean,nsup-16,0.0,16,train,40,6,5,9.94,
geomean,nsup-16,0.0,16,train,40,7,5,9.94,
geomean,nsup-16,0.0,16,train,40,8,2,9.94,
geomean,nsup-16,0.0,16,train,40,9,1,9.94,
geomean,nsup-16,0.0,16,train,40,10,0,9.94,
geomean,nsup-16,0.0,16,train,40,11,0,9.94,
geomean,nsup-16,0.0,16,train,40,12,0,9.94,
geomean,nsup-16,0.0,16,train,40,13,0,9.94,
geomean,nsup-16,0.0,16,train,40,14,0,9.94,
geomean,nsup-16,0.0,16,train,40,15,1,9.94,
geomean,nsup-16,0.0,16,train,40,16,6407,9.94,includes never-halted
geomean,nsup-16,0.0,16,val,40,1,4495,9.94,
geomean,nsup-16,0.0,16,val,40,2,74,9.94,
geomean,nsup-16,0.0,16,val,40,3,2,9.94,
geomean,nsup-16,0.0,16,val,40,4,1,9.94,
geomean,nsup-16,0.0,16,val,40,5,1,9.94,
geomean,nsup-16,0.0,16,val,40,6,0,9.94,
geomean,nsup-16,0.0,16,val,40,7,0,9.94,
geomean,nsup-16,0.0,16,val,40,8,0,9.94,
geomean,nsup-16,0.0,16,val,40,9,0,9.94,
geomean,nsup-16,0.0,16,val,40,10,0,9.94,
geomean,nsup-16,0.0,16,val,40,11,0,9.94,
geomean,nsup-16,0.0,16,val,40,12,0,9.94,
geomean,nsup-16,0.0,16,val,40,13,0,9.94,
geomean,nsup-16,0.0,16,val,40,14,0,9.94,
geomean,nsup-16,0.0,16,val,40,15,0,9.94,
geomean,nsup-16,0.0,16,val,40,16,427,9.94,includes never-halted
geomean,nsup-16,0.0,16,train,50,1,45000,83.90,
geomean,nsup-16,0.0,16,train,50,2,0,83.90,
geomean,nsup-16,0.0,16,train,50,3,0,83.90,
geomean,nsup-16,0.0,16,train,50,4,0,83.90,
geomean,nsup-16,0.0,16,train,50,5,0,83.90,
geomean,nsup-16,0.0,16,train,50,6,0,83.90,
geomean,nsup-16,0.0,16,train,50,7,0,83.90,
geomean,nsup-16,0.0,16,train,50,8,0,83.90,
geomean,nsup-16,0.0,16,train,50,9,0,83.90,
geomean,nsup-16,0.0,16,train,50,10,0,83.90,
geomean,nsup-16,0.0,16,train,50,11,0,83.90,
geomean,nsup-16,0.0,16,train,50,12,0,83.90,
geomean,nsup-16,0.0,16,train,50,13,0,83.90,
geomean,nsup-16,0.0,16,train,50,14,0,83.90,
geomean,nsup-16,0.0,16,train,50,15,0,83.90,
geomean,nsup-16,0.0,16,train,50,16,0,83.90,includes never-halted
geomean,nsup-16,0.0,16,val,50,1,5000,83.90,
geomean,nsup-16,0.0,16,val,50,2,0,83.90,
geomean,nsup-16,0.0,16,val,50,3,0,83.90,
geomean,nsup-16,0.0,16,val,50,4,0,83.90,
geomean,nsup-16,0.0,16,val,50,5,0,83.90,
geomean,nsup-16,0.0,16,val,50,6,0,83.90,
geomean,nsup-16,0.0,16,val,50,7,0,83.90,
geomean,nsup-16,0.0,16,val,50,8,0,83.90,
geomean,nsup-16,0.0,16,val,50,9,0,83.90,
geomean,nsup-16,0.0,16,val,50,10,0,83.90,
geomean,nsup-16,0.0,16,val,50,11,0,83.90,
geomean,nsup-16,0.0,16,val,50,12,0,83.90,
geomean,nsup-16,0.0,16,val,50,13,0,83.90,
geomean,nsup-16,0.0,16,val,50,14,0,83.90,
geomean,nsup-16,0.0,16,val,50,15,0,83.90,
geomean,nsup-16,0.0,16,val,50,16,0,83.90,includes never-halted
geomean,nsup-16,0.0,16,train,60,1,45000,96.74,
geomean,nsup-16,0.0,16,train,60,2,0,96.74,
geomean,nsup-16,0.0,16,train,60,3,0,96.74,
geomean,nsup-16,0.0,16,train,60,4,0,96.74,
geomean,nsup-16,0.0,16,train,60,5,0,96.74,
geomean,nsup-16,0.0,16,train,60,6,0,96.74,
geomean,nsup-16,0.0,16,train,60,7,0,96.74,
geomean,nsup-16,0.0,16,train,60,8,0,96.74,
geomean,nsup-16,0.0,16,train,60,9,0,96.74,
geomean,nsup-16,0.0,16,train,60,10,0,96.74,
geomean,nsup-16,0.0,16,train,60,11,0,96.74,
geomean,nsup-16,0.0,16,train,60,12,0,96.74,
geomean,nsup-16,0.0,16,train,60,13,0,96.74,
geomean,nsup-16,0.0,16,train,60,14,0,96.74,
geomean,nsup-16,0.0,16,train,60,15,0,96.74,
geomean,nsup-16,0.0,16,train,60,16,0,96.74,includes never-halted
geomean,nsup-16,0.0,16,val,60,1,5000,96.74,
geomean,nsup-16,0.0,16,val,60,2,0,96.74,
geomean,nsup-16,0.0,16,val,60,3,0,96.74,
geomean,nsup-16,0.0,16,val,60,4,0,96.74,
geomean,nsup-16,0.0,16,val,60,5,0,96.74,
